sha256_hash,source,label
8f47d7121ef6532ad9ad9901e44e237f5c30448b752028c58a9d19521414e40d,CProgramFilesx86,0
8f7d0670f6a990978840a83a1891b0d85829fbcbd0462248a266a9609d63e05f,BlackMatter.PE,1
8fc2afd3dad8cd740aa89003d960ade86fb4dcec1167e0ebd66bc36fc69e076d,CWindowsSysWOW64,0
909f193c1e5917267fb0225b45e61214f8f1c14ead62202c81a236841c5bcd7c,Sodinokibi(REvil).PE,1
90c29995e03cdd553ae44d7b93df7636c41d8376802fdfc4944b8173d83e900a,Cerber.PE,1
915a853a401de7a61e290cffa4dea763f487d97deb01ec2211396d9eabe24ab5,WannaCry.PE,1
9199df5fd00751fb8f16270003a9c4d792d36a33a77dfcb1c9ebc8de9af054c5,conti.PE,1
91a33cccb4d3d682d037248cdf88d9d52b0c1d430161342cfbb83663bcf6127f,CProgramFilesx86,0
91ac10e9eec444934e1730557705c509183b483e15c5930f059b5dc4bc949c36,BlackCat.PE,1
91cf2b38aab6d8952388df531be72d281d3e9157dff975b0c14420a8bec43f45,cWindowssystem32,0
91e939b07087df409504e8f1302df0f82983317b61b034cafb3992d995a380be,conti.PE,1
91ecace3dc7f89122bb7200fb68d8a4391bbe65e4911c32645375e710ba6f959,cWindowssystem32,0
91f4bd6f833d9f197515bd4b64a11fcd2904c0242f9d93774cd00824393bbcef,BlackCat.PE,1
9208747dff65ff7f018b27e54ffaf77dc8ab0dee445cb7a0a600fced88f6c516,CProgramFiles,0
92649c0a19f8eecf99f878d3a77fac1f909e6ebe4030ba9cd93c3df9dc50faea,CProgramFiles,0
92a6f35066ddd50dd435a9a604a3a142d501fd55c1b619bc0f0b41f1773effb0,Cerber.PE,1
92c1a7aa6e5b3a13b19be2be1142488a51b4d7af6843e2bfc2f4ad45867069e9,Cerber.PE,1
92ca5a1f8467dfd2a8b18d529a4e37d73b39b65b7e45e971536d98101b42b352,CProgramFilesx86,0
92dac92bcef6a4c4d8de3b4b9c9d9afa223d398942395f6a5a936ff4f55af9ba,conti.PE,1
933594d37ef1a83ca1b5f6d94cc404a9ca03698c363655304857ca15add5b558,Sodinokibi(REvil).PE,1
9366240c3e557c39acd9601895b653d5e406383ce6e2f7fb5a4f8edd75084d63,CWindowsSysWOW64,0
938ff037709d114bc4b7ff38f535200a115e7be61c7d274b8a4ad3f42c88705b,phobos.PE,1
93d29f9a331fec12c0d7145cf042acdcd78aeb0c9695fdb42b5560d48e36e603,conti.PE,1
93d59df92c7b0a92a7d12ab395df6df3038b7a17d46f15659fd07a06fbc69614,Dridex.PE,1
9421939df404e68d4c42bd658c7d569dbbda21140f6256dc73039e40337e09ab,phobos.PE,1
9476e7f156d8893a38542aca235f22b7f0bb008e7ea54ae99981a55da4d2e0cb,CProgramFiles,0
94ced84bfc0de604cb6fb68598bc22bd67af907f9e724e2ae699d92c05817271,Cerber.PE,1
94e9aa6c80a8ffb6afb1ecc0a2387f10cc6f8ce558b20ea8a0e1c8e7d46a9177,WannaCry.PE,1
95850e866c977569c87901fe96ccfa7387fb162c43e2aafc4775cf7132e868d9,WannaCry.PE,1
959029d47e2ae142ca9537e3862d2eb1ab9351ae79d7f2936ef8b847ea39181b,cWindowssystem32,0
95e0ae933a37b5488f0b364cd4ed2e600e692510f59cdaf91321dd8fec61adc8,conti.PE,1
95edffbcc03377ed1df6faedbcf673a08f0b12b0f7ea581ee3b7d2b15e8123aa,CProgramFiles,0
96069e31b9653727f653716d08a256a3420276903f3c21d513fdd29d6278261a,CProgramFilesx86,0
963b0e1264f8c15e92448ef37060090feb72b94838f9589075a9fd90d512320b,Cerber.PE,1
96593d3714703dfd7ffb9e8dfdca49e85852cacbfeae034c538025a5ffe5e6b0,conti.PE,1
96705c8eae175b3eafdd4d076abbd737cb8916279d5d96fd872f88ff66dad009,Sodinokibi(REvil).PE,1
96df83ccd9350872d9ebb3a15c4285a7a72bff9594fce0bafd006ea7947743cf,BlackCat.PE,1
96eb40445b9a6c765c14e1af71bad6b7731dcd56eee52878e0b72d5e92959e79,CProgramFiles,0
971b1dadf77568a22c45209109e427926c24d474376c63b2190ac845bb4f21ad,BlackMatter.PE,1
9775be613c26af3975bd02bc8ad17eff536eaae473d0ed31b509877924de5a5e,LockBit.PE,1
97bca32b39db59db5196f66d5c2621e1e292c6189da86f0bc6f82aae5cec36ec,BlackCat.PE,1
97cdb4667804dfb7385cffb821fc21fbd13728ec90949cca23f7a7ff882ea45d,cWindowssystem32,0
97ea0e07f6f1ede54385c3e313532a762c4ba5a273700cd6530a9c18d7855007,CProgramFiles,0
983abe3dba5e31c194f743bb836bdee3a9cdf05419c7b3b3fc6972c179506e82,BlackCat.PE,1
98583438f271599eb3ca525281a477afd97b1cc53fff58dc6644c864ae5638a6,Sodinokibi(REvil).PE,1
985a1ba14515e28bd0995acf47013f313378de93f47d6a04e83b6745d6b01390,BlackMatter.PE,1
9871761feedbe115af12fa3c9b6ca5ab64448555caa074c21cbbd2ba384a6de8,conti.PE,1
98bf1110cddd7eaae08c0c55813e72ebbb3a2151f3c9f72ba47fd2b28bcb8b86,CProgramFiles,0
98e4a36ed47d1c99a32394fdc445d01c71f5cc7d3cc385a96e62c82bc78a9e6a,CProgramFiles,0
98eff3df7b16b9743b4f5a89f163406946e8c42229defceb77e26bb5b2ff307a,CProgramFiles,0
990e8c9d5a4c2d7dd6fdec12259302d8d4960a40ba65cd7a265c351b3de33a0f,cWindowssystem32,0
9928f709ce2fea76bc2df7e3592ff2c7dfaca8ab0886fe7856f0c428fe4c4b79,LockBit.PE,1
999bf07b7f42d972bb5267d1d84b896fd32fe57b006b8efdb0162252f1b3b9bb,Sodinokibi(REvil).PE,1
99bcb228cb7d7af6eaff6abccf3591bb5d201b058a5c4f061e77e55a30adf1f9,CUsers[YourUser]AppDataLocalPrograms,0
99bdcc6035ab716fe90f71573ea279957656e7155bbf59592a50890ea512f355,CProgramFiles,0
99d4e2025323cc7b135a4ae0f2e80e5088d8029adfc5dfc5b66d6428ac1faa96,BlackMatter.PE,1
9a55f74e45f55f44b0bf98325c6793d51a0a7ed844f7d66d63e3e0f07bde8394,CProgramFilesx86,0
9aa6d42b8fc8345fbf29b269425a903318f4265c0ebcabe72ef343808f132975,cWindowssystem32,0
9add5394a2fa6f27b7a5166e4437bf6c808cc4a3417f0de432afdf35f87dfca1,cWindowssystem32,0
9af3dfaa5c7f09e8d0ebfc024d1ad53c6109f73881f77b730fbb7d4b4c131e68,Dridex.PE,1
9b0eabbebadc3e50820f66b1e26fbe0204c68ad23f3e8060ccb75648639f2b7c,BlackCat.PE,1
9b1a754680da34d1f8746be48355e498c68d34ccea52a6f9635f84bb8a533cea,CProgramFiles,0
9b76860607ca23d39bff4b64b9c5883ddfc46dcd0a1e36e358ccecbc2825b1df,phobos.PE,1
9b80670b1df92dffd2dcc32caa63d13af3a34075ee0165cf8b4f6d30e3125551,CProgramFilesx86,0
9c5b6ab0d1997365a816b8feca5d6719fd963406f8e518e54a97cc37bb2617a2,BlackMatter.PE,1
9c8bd8f6df41ab822daf60a9c19b480a6f0658679fb2840add7ba848d0b09d77,CProgramFiles,0
9c9986338a26979fe0fa97366724ba9d5296729831d87d9a071cdbccc1cb9d16,CWindowsSysWOW64,0
9cf3de2a2e8ee3a5f1aef06a2c3e6a92856347ef24f78018515fede11403df4c,CProgramFiles,0
9d138022dc64cf65ffce81928c7b76db61f8f047294578bd3e365b05a8a35f77,CProgramFiles,0
9d19eccdd74b12fca253fc8eb5423f11260cdd8a94614b6baa42b76db8ecf8e6,CProgramFiles,0
9d35b027b615a72971de5458d06cc85d5f1cc8954d008d270312ac2ac38f6174,CProgramFiles,0
9d3f20fd65fc09ecb9af7d7f9d7398d14d72bf5cefdd6991e0c67d37322c24b5,Dridex.PE,1
9d4d3f68ac349a7eaca3f45d01e87c17437db041b493100c758df54b26a3f95c,CProgramFiles,0
9d677f4918578a9d1f55247cd87a4be26ed649cdf391281ec56caa86d797d65b,Cerber.PE,1
9d6c013d0617959961d301b7333677e56f8542b2edff0d6130ddd454a54c881f,cWindowssystem32,0
9d9111f628e7275dbc1beac44f4f554561608d89b6d045111e60e4495021f098,Sodinokibi(REvil).PE,1
9da9f91e3cf9caf4559826b2db6991d932bbcd5095a34d18740070a315301ba9,cWindowssystem32,0
9dc6d6aa23092c60c40244cb30fde8073d7fc3f997e0f6673a39b752fc6ae589,Sodinokibi(REvil).PE,1
9de32aca8b991db4aa32f790ae84396f28f0bd95ddd4982c33dda108515471e8,cWindowssystem32,0
9e9f449642db1d4e07ab1915bbfd592da3abcce68331b8d4bec0d8c6029d8e2f,BlackMatter.PE,1
9eac3965dcc7ff2779ec6a710143dfe3100675ac4d4ffbfff5b442e5c313a08c,LockBit.PE,1
9f63ff2526063a9d368fa1e7c6070188c7049179bb4886046c3e63566dc48d92,BlackMatter.PE,1
9f69089f89ec13ca128d615ac97e59e3f01516a6696b0634e20c48bd3d25d424,CProgramFiles,0
9f8501f52f1b2bf9a506a41ded7124b7c014d295750ecfa1096079dcb2d24dd9,LockBit.PE,1
9f8e88c5e1fd2cd2aafa1ca63e1d5d71b8f5bba859a1d5ad81a00c47dcafd548,LockBit.PE,1
9f9c37339b983d97d810b6ce5c96bb4c28552f2f84669607f0cae3616c9a168d,BlackCat.PE,1
9fb11e89649bac1cea6bc201b298e2532042a55af18627429a5d47a07810e3b9,Sodinokibi(REvil).PE,1
a0657b6cc937534d9dda18de95e41a108f6030d63ff3aa105b2fa78c8aac6af3,CProgramFiles,0
a09334d44fab2c24b4a15ea8193f220453e39a79c9a8b6249898745bc25860d5,Sodinokibi(REvil).PE,1
a0d985a36573115dd4b7d119a2259b06a057e4e343ad526671d5e4c5cb70b498,BlackMatter.PE,1
a0da958823e49a14a671a5cd6658bf406b7d6e958c86339d907ef88a20245a3a,Dridex.PE,1
a1441603da8eb997cae7f7e120ce64a21f84348861141af7f3df966c1125f2d1,conti.PE,1
a1ea92d5aaf07d7e6684ffa12e998e588960448f5e7b733c3405e8c8f7b6be3b,CProgramFiles,0
a22895e55b26202eae166838edbe2ea6aad00d7ea600c11f8a31ede5cbce2048,CProgramFiles,0
a27015a4417579e589d35283e598f2002310724dd784c6f5a7966be266200b42,LockBit.PE,1
a30361fadd9a1d0081e3d130f91a046622b1275d7909468e44e3da08d6d42deb,LockBit.PE,1
a34f92ffea999f63ce85d8eb043a57d4ef20d7eb6784f64ec95e486d0622d2ac,CProgramFiles,0
a360f17eee6f0c25aa0b3a86721ace05115996baf3a07c65848585df9fdaabc6,Sodinokibi(REvil).PE,1
a36ef4c18a08ee8d8c0d10d96ab37a0c3ce22a8f328733af8c0451579e4edcb1,CProgramFiles,0
a398f256b095f5a3cb2cce2123f500893fccde61affa0b61efaf52c24388ea54,BlackMatter.PE,1
a3ba43d8fdceb31c742b0457b9dc09710c55b8893b778bac471dda4cab0aae7e,WannaCry.PE,1
a3f6077b9cafe110ae1421be93059ad9890bb2555b0dbd96ade56e9b2e821124,CWindowsSysWOW64,0
a4ad597e384c7704de8a0dc94ddd8cb7f5cfdb416ac83fb698700b25f8fb29fb,cWindowssystem32,0
a4b4c03f6eb2c2b75e2435c627cc95e1d290629a93d0355b1a67e56ebd8ce093,CWindowsSysWOW64,0
a50af945ad27edfdd94a791d62d7330ca9faf591a435390834b9aae5325bd8d7,BlackMatter.PE,1
a59bbe364a00c3cd350307024618f3bd31573865dda1692a9e111dd6f7c18363,BlackCat.PE,1
a5a954797b757ac0f8f778961a37302445781b5b2f07059f93e805a78f8bbdaa,CProgramFiles,0
a5b19f2f4d3e1fbb7542db293087c86bb5e7c9e133a5a13926c65416ec9659b9,Dridex.PE,1
a5e918e8dc78172fabe07eec41bffe48084262fbbf2566cad4a3405fcf7f2f0a,CProgramFiles,0
a60bfcd16cea7095cdf72c6fbe5c29fe2a0b938117e211cacac30e6ba03a4bfe,LockBit.PE,1
a63f596e0bd00547947375e239657bf269f9c9f928f665436ecbcccc57d118f7,conti.PE,1
a67028d178986546478aaf99e4c5ef43daadff439928e717eff6563bf4cbe2cb,Sodinokibi(REvil).PE,1
a70c3b1fb5344283a3baf39e9cd8ac4a427961c1640ffe450ea04e5998ddac5f,phobos.PE,1
a7559e9d4356ba25bad2006eca2fc99b3d318c39ccbf42404598887fb88f4470,Cerber.PE,1
a7683ab41acd5af91f0dbf1ad45fd86fda9a5cbe95c67b7fa1ea020412fad8d3,conti.PE,1
a785c3277cfa16a1c371ad0de52ee44d32e64a7e7a53b9cbc598e2f551c8e016,phobos.PE,1
a79d4fd48dc5c4e113a8c5c100dfe1ef5600ab83da95c81783bd9ae4b0ba805f,CProgramFiles,0
a7ca2e7b0dbd265dd847fc26c05b6abb77b51a626cab96a0786f9ca3a2e62bba,CProgramFilesx86,0
a7d29accd62f194c36fc0f0655a9034836d09fae03b54bac2b855f16e9071962,CProgramFiles,0
a7f30b6f65f489c57ea59dd6ce4e2aafbe5207f5b589b2bc1738f23126e46e6c,cWindowssystem32,0
a87138991a32016effe0793c400cd9ddee51b4b26f2dbb47f99dc88a99497821,WannaCry.PE,1
a8758d9df832b3444a133bb02c565d462a216260791999d97686ad9c3d79d3b3,CUsers[YourUser]AppDataLocalPrograms,0
a8c16647a40c3894be31c7780ced97953740ef3a8bcbee566569a23da405ceec,LockBit.PE,1
a8d482d13159f05c1f97442e859cd16f4d5e590683b4bf7a7a7579de902ce40d,Sodinokibi(REvil).PE,1
a9077d0cd836e8f58394a49387cb10adf86bca7bc5177cf7881faf71c8751c2e,CProgramFiles,0
a95577ebbc67fc45b319e2ef3a55f4e9b211fe82ed4cb9d8be6b1a9e2425ce53,CProgramFiles,0
a9a8460a643d7e8eac5d7b8db9fde27b78e53d27329020eca922d0c369c7df04,BlackCat.PE,1
aac1a27e353932e44b46cd87af3d638adb02e93372e141cc0e02afaeacb0c90d,Cerber.PE,1
aad9089e0899824c6688e0a0016ae1501278c5661572563ed7f347c7956e99c4,Cerber.PE,1
aae617d568e7fc93421d21854c0acba7b207b90cbe27c00a9a313ad62c61a5b6,phobos.PE,1
aaffe45e4ec4269edf86bba90eb2b1f331e3991e15fd6a446caac6545bb780a9,CProgramFiles,0
ab4758bb980d2792de615fddf47399b78459e75ec47f17800eda393c738d8751,WannaCry.PE,1
ab6e3d0b6c07527a9c1eb326f6618dbd29b366ac31a986f167014d4a81488fdb,cWindowssystem32,0
ab727edae31fb5223c788b9c2debd8aa7687c530a1f66b3bfc2dca91a603c934,CProgramFiles,0
abe6eb3d91506357549fe4e3d66c9c35e8584555ed940fac39cce19b321b2a85,Sodinokibi(REvil).PE,1
abe9e606472aef98afac84e59f93036dd70ac93e12bda9f357675c4b28bffa48,conti.PE,1
abeef0692b89d93978211770159d08c4015cc8c30bb94be83e914b8813ad487d,CProgramFiles,0
ac0edc6e6d7e1dd0b0339ae8edd40fdcf128efc9553462dfb0200939b9f306f8,phobos.PE,1
ac52321f37f24e3dd511f1c788939208e2ebb465a5a9b3f545dd4f5ebeca8f87,Cerber.PE,1
ac5cd3f2234212afba44303568f988a24a41aeb304210eebf9cdcb503256bb51,CProgramFiles,0
ac653965a01cebc0df14a901c734e634fafa730772dcad5a284aca5117ad5807,conti.PE,1
ac75acacd6bb3eaf0329b2c363fc27db590a56adeecbf55fb42287707859344c,CProgramFiles,0
ace44be1b44f6c56428b073c3847a2d542a0565a28f26dbe12904b4c7c536902,BlackCat.PE,1
ad0977763ec92c39c96ecfb354282087f0113baf52f95251b2294ee24812bddc,CWindowsSysWOW64,0
ad0d087c7041991d92e04155798e76c0c5f73cea67c5cf346f681e324660ec73,cWindowssystem32,0
ad35f6e23479063e771d025856e21689102ca1f7df87275cfe42db78149a01e0,CWindowsSysWOW64,0
ad790cc21cb395726f460c8069204800534f120cf00ae490b376c8969f41c6dd,LockBit.PE,1
ae3d18f3fb1e14bb15e3c97734c0801476bdf66d3b2d3daad9ab191b8d4c769b,Cerber.PE,1
ae4dc89b0585ca30e4ee382a2b81bd3a36e053b0e548b50db42516a6d23b1510,conti.PE,1
aee63a6c6359e1db6fb08f65393ae2c2eb30496b62bce0376374aaef57e3963f,phobos.PE,1
aefaf49771aed9f6473b258e44109478b0384eb81e965b7f5145d7883f3af2a2,Cerber.PE,1
af7cc8b0a3622c7cac20818569382e367dfdbd44b7ef89ee4cc5a1996bd35413,Dridex.PE,1
af80787470c34ce635e2c557d50b9073039a2b87511e70ffa12b867118c6e3e9,conti.PE,1
afe0c1ba99035a3e3645ccf581bbdc3e7faf050cabd2d6d52893162ae1d11da9,CProgramFiles,0
afe662ea9ef3c40f53e33c8df802d47981d53e11c8ed832412bd4503140cad6a,CWindowsSysWOW64,0
aff7e69a94ae649da3c953d75ad08369be1d593a57a92476c515c852ffa761ef,cWindowssystem32,0
affa523995f8a11c3a193b0ef1e3cfa39f773f9ff56f432272846230695c09c8,Dridex.PE,1
affff0de8b2cf87ebc9540d286b1508a448de9f2827f5ff23d85c5b113fa3e65,BlackCat.PE,1
b01c0831694bbbe773540eae0e34915fb95747f6151f99d60442ba891a08641d,CProgramFiles,0
b09394de49a18e78d3c92ce3b349a9cc2b50d1d628a9eef2350d5b42f5059c67,Cerber.PE,1
b0cd5c0d0aa1b97baae639541e34a2cbbe0a0da52255d7cdde567c6ad4bb7e89,LockBit.PE,1
b0d7df20f296f4109932974053bf5c9d2f8d3f71e16ce88a48dcf060b3c2fcaa,Cerber.PE,1
b11f4741dfc6b6524a4ce863f7c63599f50c4297ea743fbc4263111a082e6b35,CWindowsSysWOW64,0
b136522f18de85c83c0bfa1cb06c56bd0079055d37e7561d1e3c0fab43b5652c,Dridex.PE,1
b137989fa494e9eb66a1bacf793a46c9779abcecbca71685c58a7372f3d9537b,Sodinokibi(REvil).PE,1
b159cef1c51f7415c629b0017e78b75d19019bf52067815d5800a2bcb3ba0fcd,CProgramFiles,0
b1a8382acacce4022b02daa25b293ddfc1dc6ce6a3ddb8b3d95b517592c5a428,CUsers[YourUser]AppDataLocalPrograms,0
b1f848533e7b52496f8aa2be3e38f6b2c51a696dd62e34db32b4169eddfc719a,CProgramFiles,0
b2356d25311edc79dbf0149f75d035400e4bbdaf9fb56f42e256a95960414d24,Dridex.PE,1
b26dc57a8d169b297fbbb693ec98eaa29b2cfe838989b40dca369cbdd9e44b77,LockBit.PE,1
b28804713b8d9e6e53b561d6cff5db5b9738f3526f4fd79aa9700c43473ed58d,CProgramFilesx86,0
b28a3aa712ce16b43b4e764e4852901c5bbebb03e2ac4373ddf239b07ff31083,CProgramFiles,0
b28f3bdd399da819e7a688bd8e644972ba29ee5ca998b7e9fb3b721be05fdcac,Sodinokibi(REvil).PE,1
b2e8a64f67ef85028d243fe9f60ad1f50530e63d368a071180a8f42f6ce744e1,CWindowsSysWOW64,0
b2f44536cce1561683dbfb3a05bf79595b057420c7d942adf311f0073ac083a0,CProgramFiles,0
b2f44536cce1561683dbfb3a05bf79595b057420c7d942adf311f0073ac083a0,cWindowssystem32,0
b2fe1f03253a5876ead0cda4c62d94d111e0e5b3284b9403336abe7ed25f9bbc,CProgramFiles,0
b331fd310cf42baff9ab9e15467239f9822f72262e243f4fd995555c80f59dc4,CWindowsSysWOW64,0
b35f63f664cbeb3f8a1ca9405c766c7de16f4f98f6b0d6c75ea638d04e706ed4,LockBit.PE,1
b361cff535796c585b2a7cf009fa772fdf6824049dd08fbba575f3f6554dacc2,CProgramFiles,0
b3e2b39580501416d9c79a49eab03f9644b192118f782ce1762a9ee82d4570bb,conti.PE,1
b40468c4209233a7ac27ba5626166b8644e3b0526d4ad2a3183bec6d67a5aa54,WannaCry.PE,1
b41bc7981429f18b20677f77d218d89f697fbc1d12fe0f2934ebd4a312fc4a0c,WannaCry.PE,1
b420f81c986c2c65071a5c0c0c5c96ac5fd53e8d3b21a79155c8ca1bb10e5f66,WannaCry.PE,1
b441cec131514a84e0b3f0453cb4db656536aee9774f0504f111fc88a1d4f59e,CProgramFiles,0
b45943789e620f67099efe0428a3de30ec5aac54cf24cf665ca2ea72d8af54f1,Cerber.PE,1
b46653029f0e32ac08f7287dbc5f1fa4ff5de2f051628833b008fc771d186533,BlackMatter.PE,1
b46f11f07570353e89569c1ee62fdc13c9034e61a3b74ff53a1e2a9309d4e35b,BlackCat.PE,1
b49deec0915081616877453409e49f5629ec5e23fab99fb18608527ac0151d7f,LockBit.PE,1
b4e331db3abd7e36682e376ac4fdeaa28482412b171466ac4c945666ca587dd3,conti.PE,1
b5046e939845f49167f2ce00ed78c651bd579ec6be6d816b836e9a9e0ed447df,cWindowssystem32,0
b548e1ac92ee917ab3f47cbcbd6626bc6899663121c116d42b4e58e079afda69,CProgramFiles,0
b570ce489d1f53121a1e6cdae77f9f927ee6421cb8d8d1742895f5854d4ce0b8,LockBit.PE,1
b5e8e5d7f1dad758b71da962ea865be01b181989d708537f08de758b9b0156c7,CProgramFiles,0
b60083a7eac582913d951fd85344d9e7e60efcac8832b6576552fd77e1c01e20,BlackMatter.PE,1
b631e3766927dd97326d5ec97bdda78b89db0f5092d978a51413b231efb3a4ad,cWindowssystem32,0
b646e463022c4ffac5b992ec46c914b7c6cec78dfe7316ac8abaa34007a99fb2,CProgramFiles,0
b67c19107537abcd73e36c2e0252a671caea3d4e36e82eb0a50f335299f481b2,CWindowsSysWOW64,0
b69b941c0a9f0bed7793d492ea04984cd8c4687f03b192ce1cdcc1637352f102,CUsers[YourUser]AppDataLocalPrograms,0
b69f65016095616fdc4298b4a3c38f23aea38d3830be93aab5dc5609901ddbf7,phobos.PE,1
b6dd87d9d61b9bbbf3b4dab7cc8f138db8dfaee9a678ec000752f905d4be12e5,CProgramFiles,0
b784bd541a54125c5f8b0a048799d6e60e97a0bf8326eaa1683b9a821137c20f,conti.PE,1
b785f51b7f98be929749b70d4e16a4b24af238b18903a37db4ff22b7280da08a,CProgramFiles,0
b8148fc687e12a7e384448b881ef0272092589108fc38b2f83da972ec3d15377,LockBit.PE,1
b820a7e5740cf242ac6fa742144bab04ff7440f54997a3104e0e181238d9cd47,CProgramFiles,0
b838ae7dad750d45b9987576615871092080694385976802d2d616e3ecb6fb22,CProgramFilesx86,0
b87b30c8b3448f6e3275f5296db42a820bf988cc8688f937c9a72c0fc44a3725,BlackMatter.PE,1
b93d8c089bb09e83ac2fdbdcd4f3ad21a54ba52777dd4b267887279c2090413c,CProgramFiles,0
b996f4efd9dfb451ad59709a2cbb6b6b819f70314471aef7743bfecb4881b8ac,Sodinokibi(REvil).PE,1
b9c5a0dd5867b007f9c7214c6dbb7d0958298da3cd93261d637cbd8739eb927a,CWindowsSysWOW64,0
ba1dcdf49724293f704363b76f40dcbb99215729d0fa6acc849b8b3e1dfcd435,BlackCat.PE,1
ba2dac3317b0be99187fca42a96b50facf3d668a468576e920ca41ac42321581,BlackCat.PE,1
ba8558f1847d26dcc0c40d39d0af80b02bd4bfb856b5bfc925a3d5895f96bc39,Dridex.PE,1
bac2b51b850f24b8190dd452800b8719fd222f5ae6c1a8e1873802692ab4356c,WannaCry.PE,1
bb1f0d2941a4b1937cea3c82c55b1366febe5964ef5b1083406b3eb3b4a47d70,CProgramFiles,0
bb7d8419fb127b313badbdc4e0e5f627068269c2a879ce17fe807dccf3d38dd5,CWindowsSysWOW64,0
bbabac08db7d266d8143c4964f124b77fa87394323f6fbd4a0624c61a0defbf2,Sodinokibi(REvil).PE,1
bbbb47d539f7d3f4a81e0d316fa24991c3083216a2ce295794749ef786acf643,CProgramFilesx86,0
bbc991021a02101783f47ec2fdeeacf025854e79fb3118d522544550cf1cb7ce,CProgramFiles,0
bc17add01c5c8ee9fe409123af43d421b9d6b6719088004c69ec91e7c9da7b27,Dridex.PE,1
bc716f4e22c755f23bd58b0ec28ee73a0afde6a0fd19b816dca1f4fde956a52a,CProgramFilesx86,0
bca201d1559513ea1a75caa91ae26cc72136830ab16636b207f7c35f2fed66ed,CProgramFiles,0
bccab61255f91f1f6e216d3b09782b22cdacf00d2801ae23cf1becefe4229f3a,CProgramFiles,0
bcde7495c3d094e4b641ef7405a889c2fdad97d58c2d7379ce3b9dfcb18b8464,BlackCat.PE,1
bdd22efa3b57c2970864651416825a6f96f55a71114ad7795fc0a214c4a02005,CProgramFiles,0
bddb7fef2d4116f9ab4b865b5ac7f605d0ce65988697100bdd280ff21ba5ff92,cWindowssystem32,0
bde9c9bd4e0903c83f295bdb91f4e06acd387f8e305db9dfd9dca9b4146e4615,CProgramFiles,0
be2394ff7880e403a92ad773c675295a47e9fafe330f01df21fc886f5383b21a,CProgramFilesx86,0
be3a252481bde97cf05d6338a077cb071b300f5178c89ded8a1f16210915a56c,cWindowssystem32,0
be6c1f8afa77e1a8d44a51519db9a0e18370ad40c106cfe946ac52f99f01c689,CWindowsSysWOW64,0
be8f6880a9b366a0005f827117076c453811b43b90b5692810583b5a495c8547,BlackCat.PE,1
bec0b7f5d01d068dca19353d0cf11972f124182f403a1741693fcf998bb059aa,WannaCry.PE,1
bee573130f798a4afdd2e4c62b1b6f34aabe12daa3ffee3a2a393d866ba465b8,CWindowsSysWOW64,0
bf7f47a0fea617128004404f8254b30f3d49762c4c191f25a1874400fa400be7,CProgramFiles,0
bf9ed7bf3ee0861ba2781d311dd18438f02ed43549d590af2e01595039c180f7,CProgramFilesx86,0
bfffb4c7c0898389da5b5bd34aecca6d24376cbf84d8cd3290612446a58b9e0c,CProgramFiles,0
c0ff0849f6a1fb671a829bb951bd4497e5e9557191ff429f49f0aa46d1151dd6,CUsers[YourUser]AppDataLocalPrograms,0
c12df7007ea413a79959f8cae91eb27eb48af70f69f6117cce6bfdcb6c918bc2,CProgramFiles,0
c1599eb1a6bb287665018bff112da2e7e40738688d466afd43f318d71127488a,Dridex.PE,1
c1c41bfb74363273ec36ece6746d5ec8d522136b2f5673764a6949c2a08a966d,BlackCat.PE,1
c1c92d2c27abad8f882abf8a6112211e1ab0df2510f10aa38a34354582dd76b3,CProgramFiles,0
c1e35e824eb9b6ccf231c112217d0240f3508cf178531274b4299437f539dde0,Cerber.PE,1
c1f0395df84c34caf15698c29105884116305f1f3664019920591d4d3da8495a,cWindowssystem32,0
c1f52c78640133f4ff4733350e91dc8f5049a82e900b1cc9993b6a24093e029e,CProgramFilesx86,0
c21ab8179fb8a7fc16bc2100acd808816f73b1153c0f64381e95b0189002e362,CProgramFilesx86,0
c22bb89729639a4c08c0ae1f737d19047e155a90bdac91bec0b472d5f6eda640,CWindowsSysWOW64,0
c27c007554045bb602843e5f059a41cde06078da65bc415bfdc1c1de1508c7ac,CProgramFiles,0
c27ea7df0926c1c134203ea211a8f348d55307e6d3eb98be88d7ad01b280841f,CProgramFiles,0
c2f09cbaf7102dba25d4f5bd0aa326eb08b269906d87d53f44b9e992099a5ecc,CProgramFilesx86,0
c30e1fc5adcd357e71c3ef51b394480a6357e3a065b7ea27cfce8df430828083,Dridex.PE,1
c35e36f77b4f7d6d3c05017efd1fde4e49b629ba7fc08f67a18b47f22bc226a0,CProgramFilesx86,0
c37f577a6c7b0038e58ca308648b6c76d8dfd6169f682d5055626c861922c9f8,WannaCry.PE,1
c3854e2e4fe98bb75d2c673324315569e6dbd3d84d770fdaf2eee5d78d5bbb75,CProgramFiles,0
c3948940e6855d26f6dd67897a08267d676d741b0c6519e36fa9e600bb540bcb,Cerber.PE,1
c3c7a3d33d93460fb21437544ea3596457c56e434fed15a85f7a0c37810c9b43,cWindowssystem32,0
c3d636700353f991764b2f25601244504ad39d944e1fb1ff640703d2672ac9e4,CProgramFiles,0
c3e9ed28bd8304e4fbb33d997b44d8338173865fd8fdfc8123838ae528a81d33,CProgramFiles,0
c3efca6f3c5f4d9dfaaac69f296b673f61d33771773609320cd2fb64b8554c4c,phobos.PE,1
