filesize,e_magic,e_lfanew,Machine,NumberOfSections,TimeDateStamp,Characteristics,AddressOfEntryPoint,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MajorSubsystemVersion,Subsystem,SizeOfImage,SizeOfHeaders,CheckSum,NumberOfRvaAndSizes,sections_mean_entropy,sections_min_entropy,sections_max_entropy,sections_mean_size,imports,imported_functions,filesize_shap,e_magic_shap,e_lfanew_shap,Machine_shap,NumberOfSections_shap,TimeDateStamp_shap,Characteristics_shap,AddressOfEntryPoint_shap,ImageBase_shap,SectionAlignment_shap,FileAlignment_shap,MajorOperatingSystemVersion_shap,MajorSubsystemVersion_shap,Subsystem_shap,SizeOfImage_shap,SizeOfHeaders_shap,CheckSum_shap,NumberOfRvaAndSizes_shap,sections_mean_entropy_shap,sections_min_entropy_shap,sections_max_entropy_shap,sections_mean_size_shap,imports_shap,imported_functions_shap,true_label,predicted_label,is_correct
4167072,23117,256,34404,9,1452226522,34,2830096,5368709120,4096,4096,10,10,2,4206592,4096,4231434,16,3.963356217524842,0.3282070348807228,6.376742120561203,461482.6666666667,86,591,0.058191635,0.0,-1.5280972,-0.1687366,-0.38029283,-0.16225019,-0.08231354,-0.4791562,0.027157243,0.0,0.0,-2.2295275,-0.7783131,-0.036369387,0.37828967,0.38710845,-1.4043651,0.0,0.27114356,-0.48544484,-0.8989524,-0.04158877,-0.25253016,-1.1830505,0,0,True
3723264,23117,248,332,4,1290243788,271,39446,4194304,4096,4096,4,4,2,6729728,4096,0,16,5.443820882123332,3.503615586181224,6.134481188777568,929792.0,7,91,0.18431367,0.0,0.016445478,0.09781041,0.5729536,0.22531347,0.13219053,0.21010476,0.0103882775,0.0,0.0,1.5400531,0.1948232,-0.010419738,0.1922631,0.47853604,4.0615954,0.0,0.7108439,0.4711682,-0.7315293,0.013953613,-0.09666709,0.60471606,1,1,True
163328,23117,128,332,6,1657794549,258,103535,4194304,4096,512,5,5,2,176128,1024,228749,16,5.953317078267692,2.968762169127684,7.987413592892291,27050.666666666668,3,23,-0.23340727,0.0,0.859722,0.036629744,-0.06989554,1.3348119,-0.10749145,0.14979157,-0.0041329022,0.0,0.0,2.1767888,0.30744195,-0.005167402,-0.12533085,-0.053772636,-1.0197655,0.0,0.8720887,-0.3782786,2.075426,0.55701685,-0.2013494,1.887188,1,1,True
18735888,23117,264,34404,8,1752818067,34,13988320,5368709120,4096,512,6,6,2,18911232,1024,18788533,16,5.12327958778058,2.619569823785073,7.216576064010671,2339200.0,15,2283,-0.097128995,0.0,-1.709928,-0.10940155,-0.132757,-1.1212932,-0.08231354,-0.37494552,-0.016497321,0.0,0.0,-2.694664,-0.46552974,-0.036369387,0.20543894,-0.079783246,-1.4745069,0.0,0.3991646,-0.49882737,0.2585548,-0.34125522,0.19058047,-1.2915472,0,0,True
229376,23117,240,34404,7,628911181,34,142768,5368709120,4096,4096,10,6,3,241664,4096,248111,16,2.871563024740276,0.0164084645156256,6.240648853263491,32182.85714285714,26,127,0.24107784,0.0,-0.14196524,-0.23205024,-0.3244875,-0.667578,-0.112299405,0.025425067,0.054668546,0.0,0.0,-1.873162,-0.31030083,0.124118924,-0.22027108,0.4441267,-1.3435897,0.0,-0.9616981,0.030648587,-0.3440495,0.29451853,-0.11092332,-0.6739446,0,0,True
933019,23117,232,332,6,1613462489,271,199283,4194304,4096,4096,4,4,2,815104,4096,0,16,2.699000632219928,0.0,5.581553166434519,125610.66666666669,2,79,-0.03668676,0.0,-0.017035415,0.13470338,-0.20618877,0.7015852,0.1058712,0.31476432,-0.0017043222,0.0,0.0,1.3466746,0.11840426,-0.010419738,0.067206174,0.38608527,4.4527173,0.0,-0.82501876,-0.0644384,-1.188978,0.2635345,0.096189134,0.39964563,1,1,True
164864,23117,208,332,5,1560180572,258,14054,4194304,4096,512,5,5,2,180224,1024,0,16,6.373500023543494,4.965915007142971,7.688811274301439,32768.0,0,0,-0.1949583,0.0,0.6811714,0.036629744,0.13617522,0.7717735,-0.10522032,-0.15045169,0.009579377,0.0,0.0,1.5047146,0.24102615,-0.005167402,-0.0735161,-0.038893104,3.5402453,0.0,0.67383313,0.27854475,1.4952998,0.3655844,0.08009007,1.7627417,1,1,True
2333280,23117,256,34404,5,1751072697,34,1244096,5368709120,4096,512,6,6,3,2351104,1024,2339877,16,5.463047096509553,4.282152150178883,6.401566543462994,464179.2,1,146,0.12209117,0.0,-1.4519987,-0.13659981,-0.011496878,-0.78786445,-0.08231354,-0.24453774,0.027157243,0.0,0.0,-2.248787,-0.37589684,0.124118924,0.24168351,-0.103416845,-1.7176516,0.0,0.45242566,0.9856446,-1.1586748,-0.094485246,-0.12078484,-0.5998911,0,0,True
369152,23117,256,332,5,4192957225,258,303488,4194304,4096,512,10,10,2,389120,1024,391744,16,5.690142711494859,4.378907791846999,6.717240423083611,73625.6,16,442,0.34661588,0.0,-1.6756368,0.041682854,-0.014987974,-1.0933313,-0.08231354,0.07414509,-0.009041226,0.0,0.0,-2.6223025,-0.5527382,-0.036369387,-0.16877046,-0.053238504,-1.0929409,0.0,0.7192906,1.3217103,-0.020435449,0.3370748,0.19079335,-0.9621717,0,0,True
764928,23117,216,332,5,1638620225,258,242864,4194304,4096,512,5,5,3,794624,1024,781066,16,5.22641443741555,3.443130785244956,6.714065416346568,152780.8,3,101,0.0710657,0.0,0.7581078,0.10482455,0.04209866,1.5452403,-0.12066631,0.10399613,-0.0090832235,0.0,0.0,2.4453104,0.299465,0.01763495,0.10370904,-0.073636286,-1.1685929,0.0,0.6938799,-0.4169703,0.906875,0.39122257,-0.17828435,0.40083534,1,1,True
1136328,23117,128,34404,12,0,38,5376,5368709120,4096,512,4,5,3,946176,1024,1147327,16,3.136344515165655,0.0,6.213485978125116,75349.33333333333,11,526,-0.14361079,0.0,0.6718668,-0.47408384,-0.9001947,-1.0961516,-0.07147892,0.28418544,-0.04861457,0.0,0.0,1.5615981,0.18722713,0.035116915,0.23116072,-0.075174086,-1.4435464,0.0,-1.4356793,0.24147935,-1.0495074,0.33473542,0.59310114,-0.93600786,0,0,True
1829888,23117,128,332,3,1697425526,270,1835262,4194304,8192,512,4,4,2,1859584,512,0,16,3.304628190457135,0.0611628522411544,5.93642324771959,609792.0,1,1,0.2292464,0.0,0.24556267,0.06572123,0.32822338,-0.166168,0.10255884,-0.2123923,0.011342806,0.0,0.0,1.3560271,0.15506905,-0.005167402,0.19860506,-0.015446996,3.962781,0.0,-0.8173388,-0.3151939,-1.2152547,-0.16696495,0.39708754,1.0959413,1,1,True
909312,23117,208,34404,76,1582542230,8226,4096,5368709120,4096,4096,5,5,3,909312,4096,0,16,0.6081388244286443,0.0,7.988707142265889,11910.736842105263,5,9,-0.04667547,0.0,0.42843592,-0.15263352,-0.8532971,0.7596111,0.051466152,-0.18557183,0.0099869445,0.0,0.0,1.4382051,0.18122652,0.01763495,0.055320885,0.38540423,3.4358282,0.0,-0.7294636,0.042643387,2.0162625,-0.66658485,-0.0104486365,2.0985854,1,1,True
43642704,23117,328,332,7,1752227755,290,44839696,4194304,4096,512,6,6,2,45027328,1024,43696838,16,5.857391966492233,0.3057258846029653,7.976943856068234,6233016.0,19,754,-0.2329905,0.0,-1.6609533,0.023195002,-0.08881511,-1.1653923,0.18743268,-0.38535506,0.04474499,0.0,0.0,-2.12271,-0.25533554,-0.036369387,0.18607008,-0.076724425,-1.3534315,0.0,0.38923302,-0.6096065,1.3467231,-0.31924403,-0.35439867,-1.2518791,0,0,True
231936,23117,272,332,6,1666988232,258,134240,4194304,4096,512,5,5,2,253952,1024,0,16,4.192687103755585,0.3717824769087255,6.474406341186907,38485.333333333336,3,68,0.18973856,0.0,-1.0416499,0.085930526,-0.101245895,0.88527966,-0.06787796,0.11962406,-0.0010811808,0.0,0.0,1.2771949,0.21483311,-0.010419738,-0.09195525,-0.050791122,5.281145,0.0,0.109886,-0.19153468,-1.1533908,0.24612942,0.11967143,1.8793135,1,1,True
149504,23117,128,332,6,1663111857,258,103535,4194304,4096,512,5,5,2,163840,1024,203807,16,5.974515277094159,3.0389614741824005,7.986596934881925,24746.666666666668,3,25,-0.23340727,0.0,0.859722,0.032479312,-0.06989554,1.343113,-0.10749145,0.14979157,-0.0041329022,0.0,0.0,2.1767888,0.30744195,-0.005167402,-0.12533085,-0.053772636,-1.0197655,0.0,0.8720887,-0.3782786,2.075426,0.55701685,-0.2013494,1.8830376,1,1,True
163328,23117,128,332,6,1657794549,258,103535,4194304,4096,512,5,5,2,176128,1024,182435,16,5.954059340930556,2.968762169127684,7.98686410506329,27050.666666666668,3,23,-0.23340727,0.0,0.859722,0.036629744,-0.06989554,1.3348119,-0.10749145,0.14979157,-0.0041329022,0.0,0.0,2.1767888,0.30744195,-0.005167402,-0.119605064,-0.053772636,-0.9534728,0.0,0.8248211,-0.3782786,2.0835094,0.55701685,-0.2013494,1.8989286,1,1,True
177152,23117,232,332,4,1464934765,259,12192,4194304,4096,512,5,5,2,188416,1024,0,16,4.822247979771648,0.5998633347451567,7.614697101446196,44032.0,7,171,-0.1263836,0.0,-0.29290387,0.07989196,0.63278633,0.48666793,0.09564176,0.12068864,0.009621374,0.0,0.0,1.3874326,0.18572122,-0.036369387,-0.08516522,-0.053535223,3.810655,0.0,0.103283785,-0.19248924,1.5619134,0.2770243,-0.15840742,-1.0675504,1,1,True
356864,23117,248,34404,7,292361772,34,7824,5368709120,4096,4096,10,10,2,348160,4096,395261,16,3.5215108435115723,0.9048496154156452,6.130022717893601,48566.857142857145,31,288,0.2981261,0.0,-0.53885174,-0.1687366,-0.28523153,-0.6777537,-0.12414636,0.13947602,0.054668546,0.0,0.0,-1.9580952,-0.6202234,-0.036369387,-0.22027108,0.3184614,-1.2968961,0.0,-0.95874745,-0.43376938,-0.41635036,0.32542488,-0.034141198,-0.6170609,0,0,True
1351680,23117,408,34404,57,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1351680,4096,0,16,0.4610769067098501,0.0,7.872810507088684,23641.824561403508,2,3,0.015779164,0.0,-0.8201676,-0.15263352,-0.6768837,0.5867434,0.09218504,0.15258747,0.012420133,0.0,0.0,1.332129,0.18608016,-0.010419738,0.12111977,0.36608115,3.7310004,0.0,-0.5932017,0.012113684,1.7955055,0.27407253,0.1803209,2.0733027,1,1,True
81920,23117,248,34404,6,3789282428,34,7168,5368709120,4096,4096,10,10,3,81920,4096,131346,16,2.736270691365171,0.4310152138768873,6.0931107517179735,12970.666666666666,17,92,-0.28250045,0.0,-0.38452595,-0.16170633,-0.120065905,-1.0954341,-0.06650137,-0.019914418,0.07744048,0.0,0.0,-2.1626885,-0.7387053,0.03555976,-0.22012635,0.3775487,-1.266051,0.0,-0.6328185,-0.5678543,-0.79485184,-0.7537047,0.04308266,-0.01702656,0,0,True
3723264,23117,248,332,4,1290243788,271,39446,4194304,4096,4096,4,4,2,6729728,4096,0,16,5.928550830637935,3.503615586181224,7.975746189636667,929792.0,7,91,0.052078925,0.0,-0.16514692,0.07178849,0.44343102,0.12624013,0.14483301,0.15508978,0.056837607,0.0,0.0,1.49754,0.16418526,-0.010419738,0.15033878,0.4865817,3.7316344,0.0,0.4946765,0.4160135,0.95277303,-0.14160806,-0.07151621,0.9178921,1,1,True
222208,23117,272,34404,6,1638293320,8226,123768,6442450944,4096,512,6,6,2,241664,1024,0,16,4.868995051479797,2.906450726821981,6.525088313362187,36864.0,3,74,0.19590622,0.0,-1.1663601,-0.20510918,-0.118921906,1.2548423,0.0992155,0.27661705,0.010285249,0.0,0.0,-1.7304438,-0.35269448,-0.010419738,-0.13224411,-0.07875402,7.2527676,0.0,0.0552362,-0.27694973,-0.20747629,0.21502429,0.14436027,1.6829213,1,1,True
90144,23117,288,34404,6,1737371916,34,53232,5368709120,4096,512,6,6,3,98304,1024,123049,16,4.218848201744692,2.639748104365208,6.256008792906264,13226.666666666666,12,110,-0.44074905,0.0,-1.387051,-0.18150584,-0.13218938,-0.85591793,-0.05259361,0.06847651,0.056824625,0.0,0.0,-2.2037687,-0.45981196,0.03555976,-0.22908989,-0.10592413,-1.287328,0.0,0.07873394,-0.5723759,-1.0702931,-0.75874877,0.36073226,-0.12440209,0,0,True
217088,23117,248,34404,6,574951685,34,10752,5368709120,4096,4096,10,10,2,221184,4096,222461,16,3.4429371907990056,1.1899184064194597,6.2298949199599845,35498.666666666664,38,224,0.11274207,0.0,-0.53885174,-0.1687366,-0.2757007,-0.645688,-0.12414636,0.13947602,0.054668546,0.0,0.0,-1.9612037,-0.6202234,-0.036369387,-0.22027108,0.3184614,-1.4469666,0.0,-0.91687554,-0.4356654,-0.4416036,0.29451853,-0.034141198,-0.621096,0,0,True
5456856,23117,288,332,7,1752613853,290,2476128,4194304,4096,512,6,6,2,5500928,1024,5487273,16,4.283364244648451,0.0,6.678978134875571,777874.2857142857,6,587,0.16409501,0.0,-1.6690385,0.064851865,-0.12891383,-1.3322226,0.18743268,-0.39611265,-0.0017043352,0.0,0.0,-2.2649608,-0.44628906,-0.036369387,0.31420588,-0.0959871,-1.5598798,0.0,0.124992155,0.09566748,-0.45143285,-0.09762465,-0.2545833,-1.205273,0,0,True
11046912,23117,128,332,9,1677194796,814,5296,4194304,4096,512,4,4,2,11075584,1024,11098359,16,4.147866918953634,0.0,7.819047096431912,1227150.2222222222,15,273,-0.07280139,0.0,0.96814907,0.061750494,-0.18999812,1.6806244,0.11957158,0.47096917,0.09057576,0.0,0.0,2.3305275,0.19189031,-0.010289973,0.43002868,-0.06236513,-0.60763645,0.0,0.4190905,0.3550099,1.4001429,-0.18688299,0.5664201,-0.85496867,1,1,True
560819,23117,224,332,4,1483761512,259,356128,4194304,4096,512,5,5,2,569344,1024,0,16,5.934408746166564,4.975349432663642,7.187714585047045,139648.0,6,544,0.4137458,0.0,0.56264096,0.07454235,0.56950855,0.40168732,0.09564176,-0.110729635,0.039585635,0.0,0.0,1.1522875,0.2102489,-0.010289973,0.002206387,-0.05049769,3.7102172,0.0,0.72707355,0.32037842,0.7395751,0.46197444,0.024064576,-1.7228309,1,1,True
42640,23117,128,34404,2,3489333560,34,0,5368709120,8192,512,4,4,2,40960,512,95511,16,4.697072091359408,4.028380368087362,5.365763814631455,11008.0,0,0,-0.33091217,0.0,0.60661316,-0.17377838,0.23274559,-1.5375576,-0.0466264,0.040302172,0.0013407432,0.0,0.0,1.6464955,0.2106797,-0.005167402,-0.27789262,-0.039421897,-1.8030567,0.0,-0.06516955,0.67656183,-2.3104703,-0.55115724,-0.22873469,0.58187336,0,0,True
11708928,23117,128,332,9,1677964966,814,5296,4194304,4096,512,4,4,2,11739136,1024,11737129,16,4.146198708176996,0.0,7.821127456798815,1300878.2222222222,15,276,-0.07280139,0.0,0.96814907,0.061750494,-0.18999812,1.6727127,0.11957158,0.47096917,0.09057576,0.0,0.0,2.3292415,0.19189031,-0.010289973,0.43002868,-0.06236513,-0.6030377,0.0,0.4190905,0.3550099,1.4047418,-0.18688299,0.5664201,-0.85496867,1,1,True
103936,23117,224,332,3,1579796862,259,63856,4194304,4096,512,5,5,2,122880,1024,110796,16,6.051289211529159,4.603116971729013,7.084564863732228,34304.0,14,205,-0.07444252,0.0,0.9389297,0.07454235,0.60258484,0.5534018,0.09337063,0.013304995,0.025873356,0.0,0.0,2.4296808,0.29753613,-0.010289973,-0.09656282,-0.05109199,-0.6817844,0.0,1.0312767,0.40153944,1.1813943,0.5694221,0.7750303,-1.0522575,1,1,True
101888,23117,224,332,6,2111178341,258,73200,4194304,4096,512,10,10,2,118784,1024,130117,16,4.190915307250299,0.0611628522411544,6.5542665678599805,16810.666666666668,14,269,-0.22770666,0.0,0.6192179,0.064851865,-0.1225856,-1.5092176,-0.063021325,-0.05385147,0.020923033,0.0,0.0,-2.1838005,-0.7642763,-0.010289973,-0.21298698,-0.05531749,-1.2624393,0.0,0.0331769,-0.52610254,-1.060482,-0.8234877,0.41307884,-0.6595314,0,0,True
323584,23117,232,34404,6,61209879,34,6576,5368709120,4096,4096,10,10,3,327680,4096,360936,16,3.773191534016069,1.4722541244361853,6.303533194944429,53248.0,32,224,0.31138393,0.0,-0.052198194,-0.1687366,-0.26823696,-0.58106154,-0.10767511,0.13947602,0.054668546,0.0,0.0,-1.9670547,-0.9166629,0.124118924,-0.2642452,0.28937858,-1.2695407,0.0,-0.017421555,-0.41633853,-0.39007634,0.22020103,-0.054980487,-0.5581975,0,0,True
307200,23117,232,34404,7,2289215513,3106,7456,5368709120,4096,4096,10,10,2,315392,4096,315709,16,3.651265587244905,0.0131269437212195,6.265770131082942,43300.57142857143,34,214,0.1424107,0.0,-0.045740306,-0.09839271,-0.117698245,-1.4145839,0.11975031,0.096104495,0.054668546,0.0,0.0,-1.9758941,-0.87028414,-0.036369387,-0.248224,0.2968348,-1.0196617,0.0,-0.48395425,-0.069725744,-0.7512368,0.3538819,-0.16223535,-0.43284816,0,0,True
214432,23117,272,332,6,1744786821,258,70880,4194304,4096,512,6,6,2,204800,1024,219094,16,4.777573003217646,2.70448622542846,6.716962605951322,31488.0,1,6,-0.085369766,0.0,-1.5631542,0.056467023,-0.07309184,-1.5224681,-0.08231354,0.101239204,-0.01479346,0.0,0.0,-3.2537496,-0.6052589,-0.010419738,-0.21213043,-0.0946195,-1.7753217,0.0,-0.046859767,-0.5258938,0.2592066,0.25273943,-0.018397182,1.0351129,0,0,True
280064,23117,248,332,5,3028555414,258,233264,4194304,4096,512,10,10,3,290816,1024,296270,16,5.312185109694537,3.771047325217544,6.683881416024321,55808.0,31,220,0.23889557,0.0,-0.3384544,0.03363078,-0.02149139,-0.9384734,-0.13713756,0.08949858,-0.009041226,0.0,0.0,-2.253067,-0.5543442,0.124118924,-0.15909192,-0.053238504,-1.0303221,0.0,0.8649409,1.407748,-0.3396016,0.3318951,-0.05837767,-0.59885055,0,0,True
3723271,23117,248,332,4,1290243788,271,39446,4194304,4096,4096,4,4,2,6729728,4096,0,16,5.727873033938224,3.503615586181224,7.173007884223533,929792.0,7,91,0.06366473,0.0,-0.17644075,0.07178849,0.5493198,0.15360023,0.14483301,0.15508978,0.056837607,0.0,0.0,1.5674785,0.1948232,-0.010419738,0.15033878,0.4865817,3.8029382,0.0,0.5465371,0.43532902,0.81310135,-0.1018677,-0.07151621,0.96261084,1,1,True
3077632,23117,128,332,9,1647517646,814,5312,4194304,4096,512,4,4,3,3104768,1024,3085900,16,3.5699115587720467,0.0,6.927808159466912,341845.3333333333,14,210,0.06492732,0.0,0.8977818,0.07989196,-0.18745553,1.9335673,0.11957158,0.47712597,0.02275506,0.0,0.0,2.5941362,0.25851056,0.035116915,0.36434883,-0.054129526,-0.65497786,0.0,-0.73981744,0.33935302,1.0670812,0.48885724,0.5618756,-0.749937,1,1,True
3719640,23117,304,34404,9,1752605049,34,1538960,5368709120,4096,512,6,6,2,3764224,1024,3721379,16,4.356121138673689,0.0,6.408840644421308,411989.3333333333,6,283,0.20496477,0.0,-1.5980196,-0.18150584,-0.17852288,-1.2185804,-0.08231354,-0.3177521,0.027157243,0.0,0.0,-2.259574,-0.44628906,-0.036369387,0.37828967,-0.10297787,-1.4332637,0.0,0.11172045,0.08105743,-1.244049,-0.021057762,-0.2516856,-0.68290424,0,0,True
1331200,23117,444,34404,16,1581633033,8226,268896,5368709120,4096,4096,5,5,3,1331200,4096,1065918627,16,1.8916228326450215,0.0,7.761532764993887,82944.0,5,20,0.02467022,0.0,-1.3172129,-0.15263352,-0.5442673,0.7166821,0.18040223,0.14837739,0.06769507,0.0,0.0,2.2324755,0.22725174,0.03555976,0.30339745,0.5037884,-1.2603748,0.0,-0.7094439,0.26091623,2.0926561,0.24855646,-0.07517423,2.3736324,1,1,True
6074964,23117,264,332,6,1513004948,290,30362,4194304,4096,512,5,5,3,630784,1024,0,16,4.620370662823757,1.8561345723308589,6.66102899512038,92416.0,2,94,0.13541438,0.0,-1.0962542,0.12799357,-0.2027936,0.46417284,0.0992155,-0.12435636,-0.0010811808,0.0,0.0,1.3429129,0.2274572,0.03555976,0.035855547,-0.07820896,4.910664,0.0,0.17332041,-0.30659634,0.12260325,0.28251648,0.1335477,0.4566332,1,1,True
120712440,23117,320,34404,11,1752240122,34,14822048,5368709120,4096,512,6,6,2,120909824,1024,120735539,16,6.029651524950137,2.458112863824327,7.999996703038269,10972811.636363637,1,1,-0.07669862,0.0,-1.341737,-0.07524138,-0.32086572,-1.5327666,-0.073277205,-0.20110372,0.0011816695,0.0,0.0,-2.9849138,-0.3793363,-0.010419738,0.20912752,-0.09559169,-1.7956208,0.0,0.27748328,-0.5423937,1.1763508,-0.38233075,-0.009023979,0.8798001,0,0,True
939408,23117,272,34404,6,2475514730,34,414256,5368709120,4096,512,6,6,2,954368,1024,1000059,16,5.036782638473878,3.128046279050739,6.476610629128064,154624.0,14,327,-0.19377246,0.0,-1.9297328,-0.13659981,-0.09480792,-1.2489798,-0.08231354,-0.34445137,0.034052692,0.0,0.0,-1.9586489,-0.3969066,-0.036369387,0.13438568,-0.07289346,-1.6964478,0.0,0.53096646,-0.5400086,-1.1420903,0.21457708,0.28379643,-0.8269417,0,0,True
62744,23117,272,332,6,1748919585,258,16735,4194304,4096,512,6,6,2,53248,1024,89698,16,3.66663180299786,0.4388304977960253,6.508960153622609,6741.333333333333,10,98,-0.24041285,0.0,-1.4593816,0.064851865,-0.1384446,-1.3810943,-0.06558481,-0.23419158,-0.023271183,0.0,0.0,-2.205672,-0.42866725,-0.010419738,-0.16634601,-0.08068577,-1.5986552,0.0,-0.37068304,-0.5180627,-0.8820672,-0.2575369,0.41484314,0.27942273,0,0,True
5275648,23117,248,332,4,1290243788,271,39446,4194304,4096,4096,4,4,2,5275648,4096,0,16,4.269872613864031,0.4238010967115522,6.6394208884466215,1317888.0,7,91,0.14476319,0.0,-0.26919094,0.10203708,0.7236941,0.37091663,0.14483301,0.11095643,0.0103882775,0.0,0.0,1.4359163,0.21134287,-0.010419738,0.24708986,0.50196534,4.2225304,0.0,0.22728291,-0.2763168,0.10421751,-0.006857277,-0.10826534,0.92551243,1,1,True
168448,23117,248,332,5,1577916997,258,67790,4194304,4096,512,5,5,2,180224,1024,0,16,7.043223998452102,5.166116067841018,7.940358413442955,33484.8,1,1,-0.1949583,0.0,-0.43517375,0.036629744,0.10484834,0.7056407,-0.12270199,0.11164491,0.0038691405,0.0,0.0,1.4683467,0.23686615,-0.010419738,-0.0735161,-0.044149905,3.8683221,0.0,0.63879526,0.43894872,1.2912191,0.30478424,0.10609345,1.9006771,1,1,True
1560576,23117,248,34404,6,1317807834,34,29568,5368709120,4096,4096,10,10,2,1568768,4096,1582429,16,4.728562247038626,3.351451065460215,6.479077786330299,259413.3333333333,18,415,-0.05635182,0.0,-0.7627765,-0.1687366,-0.28276557,-0.31047967,-0.13713756,-0.3512066,0.034052692,0.0,0.0,-2.3495693,-0.96168095,-0.036369387,0.3933374,0.45638388,-1.5510304,0.0,0.27667195,-0.49022818,-0.87628263,0.29840973,-0.018540446,-1.043268,0,0,True
515584,23117,264,332,6,1753316153,258,258164,4194304,4096,512,6,6,2,536576,1024,0,16,4.356397741346391,0.0,6.652191180751406,85760.0,5,139,0.32698983,0.0,-1.1298213,0.064851865,-0.10357095,-1.7766368,-0.06787796,0.15752761,0.004671054,0.0,0.0,-1.4553418,-0.24418649,-0.036369387,0.0007147845,-0.07167515,6.70706,0.0,0.06010458,-0.076121464,0.067830235,0.2590838,-0.13712399,-0.873279,1,1,True
139568,23117,232,332,7,1742988856,258,113312,4194304,4096,512,10,10,2,151552,1024,197037,16,3.362723764046375,0.0,6.502151331432009,18212.571428571428,20,181,-0.3757995,0.0,-0.18950896,0.056799795,-0.14520812,-0.6690268,-0.063021325,-0.08132754,-0.015861852,0.0,0.0,-1.9184176,-0.6541934,-0.036369387,-0.19173159,-0.05531749,-1.35533,0.0,-0.5983985,-0.067408435,-1.0915211,-0.7701623,-0.10189089,-0.73123056,0,0,True
345088,23117,232,332,6,3494280950,258,158752,4194304,4096,512,10,10,2,360448,1024,377448,16,4.729659308668327,0.2131012845096806,6.621441538054037,57344.0,36,265,0.32620892,0.0,-0.24975163,0.056799795,-0.103027746,-1.4850129,-0.12066631,-0.042436764,-0.009041226,0.0,0.0,-2.3057585,-0.8451697,-0.036369387,-0.229597,-0.05531749,-1.2635028,0.0,-0.010358089,-0.55332565,-0.50282854,0.5267265,-0.17455912,-0.76819605,0,0,True
360448,23117,240,34404,7,534512906,34,6560,5368709120,4096,4096,10,10,2,368640,4096,418909,16,3.718786266145863,0.2539151416763354,6.968073976738397,50907.42857142857,50,315,0.32451612,0.0,-0.45262885,-0.13014342,-0.26658,-0.7136774,-0.1252906,0.22859447,0.05001607,0.0,0.0,-2.4605668,-0.9166629,-0.036369387,-0.25566408,0.30476433,-1.2017078,0.0,-0.0021174485,-0.4265236,0.3798635,0.34161106,-0.1691269,-0.94575286,0,0,True
697001,23117,176,332,3,1494793654,271,4352,4194304,4096,4096,4,4,2,704512,4096,0,16,2.036073367840259,0.0,4.099409436917367,230741.3333333333,1,24,0.11264421,0.0,0.37487984,0.096790776,0.44924805,0.5018411,0.10255884,-0.24052992,0.0040059146,0.0,0.0,1.5577152,0.10634167,-0.005167402,0.084836274,0.27073073,4.0694,0.0,-0.8974469,0.009921507,-1.3205949,0.34940496,0.045163512,1.2089612,1,1,True
72192,23117,224,332,6,1553172154,258,26002,4194304,4096,512,5,5,2,90112,1024,127349,16,5.628247785975954,4.214819626241698,7.948346762044113,11861.333333333334,6,115,-0.34224066,0.0,0.7687426,0.07454235,-0.18148825,0.54349977,-0.063021325,-0.28118938,-0.00905145,0.0,0.0,2.1504004,0.26571888,-0.005167402,-0.119605064,-0.07259672,-1.0168091,0.0,1.0199177,0.34150866,2.0620427,-0.77466786,-0.31631133,0.16673993,1,1,True
28160,23117,240,332,6,1271084882,258,19504,4194304,4096,512,10,10,2,53248,1024,92935,16,3.683232462493388,0.1647650123505721,6.454276709365069,4522.666666666667,15,104,-0.19887723,0.0,-0.16195875,0.107118875,-0.31569147,-0.08324608,-0.067645624,-0.35018384,-0.023271183,0.0,0.0,-2.3595572,-0.84211516,-0.010419738,-0.21737784,-0.05927133,-1.3917301,0.0,-0.03951813,-0.41784862,-1.1898743,-0.30599368,0.6629981,0.17106016,0,0,True
149504,23117,128,332,6,1663111857,258,103535,4194304,4096,512,5,5,2,163840,1024,184167,16,5.866006667379327,3.0389614741824005,7.986309594004296,24746.666666666668,3,25,-0.23340727,0.0,0.859722,0.032479312,-0.06989554,1.343113,-0.10749145,0.14979157,-0.0041329022,0.0,0.0,2.1767888,0.30744195,-0.005167402,-0.119605064,-0.053772636,-0.9534728,0.0,0.8248211,-0.3782786,2.0835094,0.55701685,-0.2013494,1.8947783,1,1,True
63448,23117,272,34404,6,1752606771,34,28944,5368709120,4096,512,6,6,2,65536,1024,125394,16,3.9758116961943535,2.357140448391168,6.167991668393931,8618.666666666666,18,135,-0.26777908,0.0,-1.4822593,-0.1487014,-0.13218938,-1.0521462,-0.05259361,-0.34266132,0.049243145,0.0,0.0,-1.8846437,-0.39720708,-0.036369387,-0.22469904,-0.10592413,-1.3273023,0.0,0.035447694,-0.61217463,-0.42819035,-0.3859965,0.047161285,-0.6549088,0,0,True
765208,23117,256,332,5,1696251082,258,26862,4194304,4096,512,6,6,3,770048,1024,794552,16,5.306001426618094,2.255547366983921,6.626987772743152,150425.6,4,100,0.065496124,0.0,-1.8064306,0.06165553,-0.058102787,-0.06263089,-0.08231354,-0.26124585,-0.01479346,0.0,0.0,-2.6613932,-0.5526243,0.03555976,0.14013472,-0.088068806,-1.7811944,0.0,0.4849026,-0.54184365,-0.16350329,0.20135862,0.0067258254,0.32969493,0,0,True
